,consumer_num,month 1,month 2,month 3,month 4,month 5,month 6
2886,9599,496.0,560.0,975.0,838.0,893.0,837.0
2887,9602,193.0,176.0,176.0,107.0,144.0,154.0
2888,9608,10.0,23.0,196.0,453.0,586.0,576.0
2890,9612,440.0,560.0,722.0,340.0,357.0,349.0
2891,9613,627.0,772.0,769.0,676.0,689.0,674.0
2892,9615,1194.0,530.0,764.0,1412.0,583.0,1223.0
2893,9624,568.0,584.0,617.0,616.0,559.0,566.0
2894,9626,326.0,727.0,345.0,327.0,393.0,362.0
2895,9629,359.0,277.0,215.0,114.0,169.0,10.0
2896,9630,223.0,470.0,193.0,247.0,464.0,178.0
2897,9637,1352.0,980.0,668.0,668.0,1300.0,751.0
2898,9639,167.0,167.0,196.0,212.0,219.0,234.0
2899,9641,92.0,49.0,70.0,63.0,118.0,114.0
2900,9642,249.0,99.0,100.0,115.0,221.0,217.0
2901,9652,174.0,199.0,172.0,171.0,214.0,255.0
2902,9653,425.0,463.0,576.0,550.0,440.0,463.0
2903,9655,204.0,183.0,223.0,165.0,329.0,151.0
2904,9658,753.0,694.0,398.0,763.0,715.0,578.0
2905,9661,369.0,410.0,118.0,118.0,315.0,286.0
2906,9663,1140.0,1138.0,1180.0,1003.0,1963.0,951.0
2907,9665,305.0,303.0,345.0,324.0,280.0,312.0
2909,9676,216.0,184.0,239.0,194.0,346.0,683.0
2910,9679,687.0,464.0,389.0,289.0,627.0,645.0
2911,9680,261.0,246.0,226.0,237.0,261.0,213.0
2912,9686,274.0,678.0,2.0,823.0,492.0,606.0
2913,9687,460.0,525.0,591.0,537.0,518.0,546.0
2915,9690,64.0,558.0,1054.0,212.0,184.0,547.0
2916,9694,377.0,395.0,454.0,340.0,450.0,380.0
2917,9696,317.0,421.0,414.0,421.0,87.0,13.0
2918,9697,405.0,255.0,662.0,257.0,241.0,249.0
2919,9700,1288.0,1221.0,1327.0,587.0,1225.0,1327.0
2921,9706,297.0,206.0,128.0,275.0,278.0,257.0
2923,9714,617.0,719.0,827.0,709.0,317.0,642.0
2924,9716,1241.0,1133.0,1105.0,1212.0,1209.0,1240.0
2925,9717,712.0,790.0,874.0,837.0,687.0,731.0
2926,9721,359.0,256.0,292.0,251.0,498.0,245.0
2927,9722,401.0,501.0,520.0,403.0,182.0,760.0
2928,9723,382.0,505.0,355.0,388.0,532.0,383.0
2929,9731,426.0,863.0,725.0,510.0,429.0,232.0
2930,9733,48.0,66.0,499.0,806.0,681.0,729.0
2931,9735,448.0,509.0,555.0,502.0,445.0,495.0
2932,9738,111.0,82.0,211.0,79.0,60.0,55.0
2933,9740,420.0,442.0,424.0,385.0,375.0,662.0
2934,9746,703.0,851.0,918.0,710.0,650.0,654.0
2935,9747,372.0,186.0,186.0,372.0,507.0,655.0
2936,9749,190.0,68.0,72.0,72.0,36.0,72.0
2937,9750,1538.0,486.0,572.0,533.0,578.0,523.0
2938,9754,524.0,524.0,524.0,524.0,524.0,524.0
2939,9756,131.0,124.0,238.0,121.0,54.0,232.0
2940,9759,269.0,294.0,331.0,342.0,361.0,298.0
2941,9764,260.0,607.0,258.0,268.0,322.0,259.0
2942,9767,59.0,61.0,54.0,54.0,54.0,54.0
2943,9769,312.0,294.0,123.0,145.0,339.0,115.0
2944,9772,786.0,869.0,929.0,455.0,927.0,927.0
2945,9773,495.0,576.0,621.0,564.0,568.0,617.0
2946,9775,157.0,156.0,187.0,148.0,105.0,107.0
2948,9781,269.0,321.0,544.0,331.0,327.0,285.0
2949,9782,422.0,422.0,244.0,509.0,136.0,665.0
2950,9783,587.0,581.0,28.0,107.0,92.0,200.0
2951,9788,533.0,663.0,859.0,907.0,335.0,622.0
2952,9791,787.0,490.0,710.0,3.0,241.0,503.0
2953,9792,168.0,180.0,209.0,155.0,214.0,450.0
2954,9795,29.0,35.0,39.0,32.0,22.0,24.0
2955,9798,94.0,125.0,159.0,139.0,98.0,96.0
2956,9801,1028.0,710.0,444.0,814.0,894.0,559.0
2957,9803,703.0,856.0,800.0,784.0,717.0,691.0
2958,9805,61.0,93.0,180.0,166.0,99.0,102.0
2959,9808,389.0,570.0,622.0,447.0,460.0,314.0
2960,9812,559.0,65.0,218.0,70.0,85.0,84.0
2961,9813,203.0,387.0,409.0,392.0,355.0,362.0
2962,9815,300.0,373.0,883.0,332.0,357.0,323.0
2964,9827,264.0,264.0,264.0,264.0,264.0,264.0
2965,9829,446.0,254.0,242.0,173.0,388.0,208.0
2967,9834,715.0,319.0,491.0,371.0,360.0,398.0
2968,9836,72.0,351.0,149.0,156.0,318.0,166.0
2969,9845,405.0,356.0,387.0,434.0,453.0,404.0
2970,9851,522.0,551.0,553.0,517.0,529.0,243.0
2971,9852,651.0,739.0,803.0,758.0,703.0,697.0
2972,9855,826.0,740.0,324.0,6.0,10.0,22.0
2973,9858,520.0,470.0,422.0,421.0,816.0,438.0
2974,9861,290.0,282.0,284.0,146.0,292.0,146.0
2975,9862,712.0,737.0,637.0,533.0,610.0,672.0
2976,9884,203.0,226.0,145.0,185.0,244.0,185.0
2977,9887,49.0,71.0,53.0,48.0,40.0,43.0
2978,9889,6.0,10.0,7.0,49.0,311.0,538.0
2979,9890,217.0,240.0,230.0,237.0,174.0,188.0
2980,9894,305.0,316.0,280.0,226.0,266.0,221.0
2981,9896,182.0,143.0,142.0,176.0,176.0,176.0
2982,9899,103.0,158.0,155.0,102.0,216.0,114.0
2983,9904,50.0,87.0,87.0,100.0,77.0,32.0
2984,9906,76.0,131.0,209.0,116.0,63.0,84.0
2985,9907,797.0,416.0,350.0,324.0,355.0,347.0
2986,9909,991.0,1051.0,1170.0,1167.0,1082.0,984.0
2987,9910,218.0,255.0,248.0,273.0,251.0,224.0
2988,9914,341.0,533.0,703.0,712.0,1343.0,524.0
2989,9917,329.0,444.0,454.0,423.0,419.0,447.0
2990,9919,30.0,30.0,30.0,30.0,30.0,30.0
2991,9921,221.0,314.0,310.0,340.0,327.0,584.0
2993,9925,634.0,634.0,634.0,1268.0,634.0,1268.0
2995,9931,773.0,789.0,816.0,1023.0,407.0,508.0
2996,9932,556.0,467.0,489.0,322.0,641.0,519.0
2997,9933,236.0,243.0,194.0,109.0,122.0,142.0
2998,9935,1134.0,1235.0,1273.0,1169.0,1147.0,1125.0
2999,9940,44.0,44.0,44.0,103.0,142.0,128.0
3000,9944,464.0,409.0,466.0,430.0,429.0,386.0
3001,9947,574.0,620.0,713.0,677.0,615.0,597.0
3003,9957,195.0,227.0,244.0,206.0,213.0,210.0
3004,9959,801.0,807.0,828.0,683.0,670.0,648.0
3005,9964,109.0,432.0,473.0,310.0,386.0,351.0
3006,9966,190.0,228.0,190.0,269.0,482.0,202.0
3007,9971,789.0,585.0,308.0,246.0,550.0,328.0
3008,9973,641.0,572.0,545.0,347.0,338.0,451.0
3009,9975,739.0,549.0,443.0,981.0,1060.0,918.0
3010,9983,561.0,635.0,665.0,578.0,566.0,613.0
3011,9985,1886.0,2228.0,2913.0,2873.0,1844.0,1702.0
3012,9988,109.0,98.0,196.0,98.0,196.0,196.0
3013,9991,321.0,397.0,777.0,308.0,286.0,283.0
3014,9992,266.0,351.0,192.0,144.0,139.0,116.0
3015,9993,216.0,247.0,204.0,222.0,219.0,248.0
3016,9998,769.0,860.0,919.0,767.0,655.0,638.0
3017,10001,248.0,496.0,248.0,248.0,496.0,248.0
3018,10003,75.0,77.0,88.0,91.0,84.0,170.0
3019,10005,209.0,240.0,525.0,178.0,217.0,224.0
3020,10008,625.0,304.0,304.0,304.0,304.0,304.0
3023,10018,1139.0,960.0,769.0,583.0,705.0,626.0
3024,10020,169.0,286.0,288.0,229.0,248.0,261.0
3025,10026,330.0,372.0,396.0,426.0,416.0,383.0
3027,10030,506.0,621.0,682.0,588.0,566.0,601.0
3029,10036,321.0,495.0,387.0,319.0,368.0,374.0
3030,10037,735.0,377.0,444.0,486.0,1005.0,986.0
3031,10041,148.0,190.0,210.0,205.0,226.0,176.0
3032,10042,627.0,674.0,811.0,790.0,701.0,618.0
3033,10043,223.0,253.0,518.0,196.0,408.0,259.0
3034,10045,158.0,216.0,189.0,158.0,171.0,175.0
3035,10051,255.0,278.0,307.0,259.0,319.0,549.0
3036,10052,214.0,533.0,651.0,597.0,284.0,253.0
3037,10055,294.0,320.0,320.0,309.0,301.0,289.0
3038,10068,196.0,260.0,328.0,321.0,266.0,287.0
3039,10074,7.0,7.0,6.0,6.0,12.0,12.0
3040,10076,923.0,924.0,944.0,933.0,897.0,875.0
3041,10077,390.0,154.0,247.0,398.0,206.0,394.0
3042,10079,338.0,28.0,460.0,630.0,533.0,464.0
3043,10080,126.0,157.0,197.0,134.0,153.0,139.0
3044,10084,584.0,632.0,678.0,663.0,667.0,655.0
3045,10087,38.0,320.0,301.0,31.0,30.0,39.0
3046,10089,514.0,539.0,591.0,523.0,512.0,422.0
3047,10090,91.0,295.0,76.0,168.0,361.0,421.0
3048,10094,230.0,343.0,437.0,330.0,330.0,279.0
3049,10101,564.0,553.0,507.0,655.0,631.0,435.0
3050,10102,76.0,83.0,71.0,48.0,69.0,63.0
3051,10105,307.0,387.0,434.0,402.0,226.0,64.0
3052,10111,405.0,493.0,480.0,394.0,359.0,384.0
3053,10112,279.0,600.0,681.0,246.0,520.0,266.0
3054,10113,432.0,481.0,477.0,448.0,438.0,461.0
3055,10115,796.0,858.0,771.0,568.0,494.0,791.0
3056,10124,165.0,148.0,158.0,147.0,171.0,146.0
3057,10126,463.0,389.0,393.0,267.0,256.0,246.0
3058,10127,208.0,292.0,246.0,217.0,247.0,239.0
3059,10129,416.0,368.0,1185.0,702.0,572.0,630.0
3060,10130,76.0,270.0,208.0,221.0,242.0,247.0
3061,10134,132.0,130.0,70.0,103.0,147.0,179.0
3062,10137,329.0,291.0,281.0,226.0,278.0,244.0
3063,10139,497.0,552.0,418.0,8.0,75.0,80.0
3064,10141,246.0,333.0,277.0,350.0,341.0,305.0
3065,10142,403.0,196.0,331.0,230.0,329.0,98.0
3066,10143,23.0,30.0,21.0,18.0,24.0,21.0
3068,10152,352.0,677.0,374.0,726.0,370.0,361.0
3069,10153,293.0,287.0,346.0,328.0,275.0,278.0
3070,10155,359.0,383.0,597.0,753.0,92.0,286.0
3071,10158,73.0,4.0,115.0,128.0,41.0,5.0
3073,10165,210.0,140.0,100.0,150.0,150.0,300.0
3074,10168,883.0,375.0,450.0,488.0,430.0,870.0
3075,10170,351.0,437.0,514.0,371.0,330.0,297.0
3077,10176,520.0,300.0,264.0,225.0,278.0,260.0
3078,10179,253.0,259.0,283.0,226.0,283.0,250.0
3079,10180,1127.0,1185.0,1400.0,1372.0,1130.0,1020.0
3080,10186,696.0,772.0,802.0,710.0,447.0,809.0
3081,10187,489.0,527.0,582.0,590.0,451.0,427.0
3082,10189,333.0,366.0,740.0,714.0,600.0,286.0
3083,10194,10.0,30.0,63.0,11.0,39.0,53.0
3084,10196,411.0,524.0,617.0,277.0,310.0,372.0
3085,10197,620.0,696.0,1333.0,510.0,510.0,781.0
3086,10204,287.0,347.0,458.0,423.0,338.0,331.0
3087,10206,64.0,22.0,39.0,23.0,24.0,26.0
3088,10207,305.0,333.0,347.0,280.0,311.0,268.0
3089,10209,698.0,761.0,796.0,747.0,716.0,654.0
3090,10214,380.0,403.0,439.0,391.0,291.0,300.0
3091,10217,24.0,78.0,87.0,79.0,233.0,270.0
3092,10219,366.0,365.0,831.0,336.0,697.0,678.0
3093,10221,556.0,609.0,669.0,605.0,532.0,530.0
3094,10222,321.0,424.0,964.0,400.0,330.0,278.0
3095,10225,537.0,348.0,635.0,527.0,490.0,499.0
3096,10228,330.0,386.0,373.0,364.0,165.0,164.0
3097,10231,571.0,630.0,675.0,562.0,483.0,600.0
3098,10232,53.0,83.0,354.0,458.0,488.0,294.0
3099,10235,859.0,835.0,879.0,826.0,1036.0,895.0
3100,10240,647.0,699.0,812.0,794.0,656.0,631.0
3101,10244,761.0,789.0,400.0,751.0,762.0,298.0
3102,10246,454.0,629.0,677.0,511.0,482.0,534.0
3103,10250,178.0,370.0,711.0,654.0,671.0,636.0
3104,10256,298.0,299.0,372.0,742.0,298.0,737.0
3105,10257,461.0,563.0,435.0,366.0,458.0,441.0
3106,10259,253.0,290.0,370.0,308.0,355.0,226.0
3107,10260,1.0,14.0,22.0,54.0,76.0,242.0
3108,10264,481.0,268.0,264.0,236.0,526.0,538.0
3109,10266,192.0,250.0,291.0,115.0,176.0,197.0
3110,10269,189.0,131.0,141.0,73.0,151.0,277.0
3111,10271,923.0,909.0,273.0,492.0,692.0,494.0
3112,10273,227.0,310.0,258.0,281.0,313.0,357.0
3113,10278,746.0,684.0,780.0,653.0,538.0,516.0
3114,10282,681.0,337.0,389.0,506.0,483.0,874.0
3115,10283,108.0,108.0,226.0,227.0,177.0,186.0
3116,10285,270.0,266.0,207.0,171.0,185.0,172.0
3117,10288,245.0,291.0,272.0,238.0,242.0,247.0
3118,10298,256.0,258.0,307.0,217.0,244.0,220.0
3119,10301,547.0,633.0,711.0,659.0,615.0,616.0
3120,10302,373.0,256.0,377.0,549.0,471.0,278.0
3122,10311,1151.0,1212.0,1185.0,960.0,897.0,674.0
3123,10313,510.0,635.0,668.0,563.0,545.0,594.0
3124,10315,200.0,183.0,148.0,179.0,240.0,249.0
3125,10318,397.0,810.0,390.0,683.0,575.0,275.0
3126,10320,8593.0,3598.0,5143.0,4922.0,5426.0,4466.0
3127,10324,142.0,171.0,151.0,150.0,204.0,141.0
3128,10326,688.0,740.0,699.0,618.0,647.0,634.0
3129,10327,716.0,779.0,795.0,346.0,743.0,755.0
3130,10334,530.0,503.0,564.0,529.0,442.0,371.0
3131,10336,264.0,574.0,548.0,525.0,515.0,475.0
3132,10337,466.0,522.0,445.0,357.0,513.0,126.0
3133,10339,973.0,798.0,778.0,866.0,669.0,580.0
3134,10341,1602.0,1666.0,2270.0,1985.0,956.0,1040.0
3135,10345,813.0,850.0,882.0,817.0,723.0,664.0
3136,10348,336.0,251.0,510.0,421.0,258.0,454.0
3137,10351,42.0,46.0,36.0,48.0,45.0,50.0
3138,10352,48.0,47.0,51.0,66.0,63.0,22.0
3139,10353,59.0,61.0,52.0,52.0,55.0,51.0
3140,10358,254.0,296.0,283.0,248.0,265.0,270.0
3141,10363,703.0,784.0,784.0,1021.0,641.0,870.0
3143,10368,554.0,812.0,772.0,606.0,577.0,565.0
3144,10370,949.0,1270.0,1562.0,1139.0,833.0,969.0
3145,10374,13.0,32.0,9.0,11.0,10.0,22.0
3147,10379,415.0,577.0,461.0,371.0,524.0,453.0
3148,10380,419.0,454.0,200.0,425.0,194.0,379.0
3149,10384,365.0,370.0,373.0,382.0,396.0,405.0
3150,10386,632.0,643.0,740.0,702.0,560.0,550.0
3151,10389,210.0,350.0,320.0,370.0,400.0,405.0
3152,10396,514.0,576.0,1122.0,498.0,456.0,948.0
3153,10397,561.0,611.0,314.0,564.0,292.0,231.0
3154,10399,596.0,612.0,671.0,299.0,315.0,272.0
3155,10400,753.0,336.0,331.0,307.0,831.0,382.0
3157,10406,293.0,317.0,276.0,274.0,154.0,153.0
3158,10409,694.0,768.0,778.0,724.0,719.0,720.0
3159,10416,158.0,132.0,150.0,168.0,157.0,160.0
3160,10417,604.0,353.0,380.0,293.0,276.0,539.0
3161,10419,313.0,494.0,898.0,285.0,610.0,631.0
3162,10422,432.0,216.0,216.0,216.0,432.0,216.0
3163,10423,561.0,607.0,306.0,304.0,304.0,608.0
3164,10425,453.0,476.0,468.0,389.0,373.0,397.0
3165,10428,311.0,557.0,59.0,125.0,153.0,157.0
3166,10431,448.0,212.0,230.0,134.0,532.0,713.0
3167,10432,466.0,300.0,315.0,484.0,374.0,260.0
3168,10464,420.0,469.0,483.0,401.0,371.0,218.0
3169,10466,194.0,2590.0,11.0,8.0,14.0,11.0
3170,10467,124.0,149.0,134.0,134.0,135.0,140.0
3171,10472,874.0,835.0,893.0,861.0,896.0,981.0
3172,10475,264.0,344.0,106.0,376.0,37.0,106.0
3173,10481,339.0,387.0,470.0,283.0,380.0,793.0
3174,10482,527.0,642.0,673.0,597.0,611.0,626.0
3175,10483,825.0,947.0,1182.0,1194.0,1102.0,1153.0
3176,10491,410.0,431.0,423.0,279.0,284.0,247.0
3177,10493,402.0,418.0,481.0,498.0,425.0,391.0
3178,10495,96.0,92.0,85.0,46.0,89.0,83.0
3179,10498,444.0,314.0,357.0,437.0,409.0,394.0
3180,10500,130.0,90.0,79.0,188.0,315.0,80.0
3181,10504,844.0,954.0,1151.0,1080.0,891.0,813.0
3182,10506,348.0,386.0,826.0,332.0,392.0,343.0
3183,10507,467.0,490.0,498.0,390.0,130.0,201.0
3184,10514,159.0,152.0,202.0,221.0,199.0,197.0
3185,10516,452.0,444.0,470.0,425.0,434.0,471.0
3186,10517,46.0,34.0,16.0,27.0,29.0,11.0
3187,10519,97.0,98.0,102.0,105.0,105.0,104.0
3188,10521,377.0,322.0,192.0,177.0,183.0,154.0
3189,10522,264.0,400.0,328.0,626.0,215.0,405.0
3190,10523,883.0,862.0,859.0,855.0,850.0,963.0
3191,10525,318.0,227.0,457.0,440.0,200.0,220.0
3192,10531,363.0,366.0,318.0,318.0,206.0,373.0
3193,10533,1336.0,1336.0,1336.0,1336.0,1336.0,1336.0
3194,10535,179.0,218.0,231.0,205.0,191.0,281.0
3195,10540,728.0,766.0,817.0,817.0,752.0,776.0
3196,10546,266.0,270.0,534.0,529.0,306.0,568.0
3197,10547,3.0,5.0,5.0,5.0,5.0,2.0
3198,10549,251.0,345.0,344.0,228.0,164.0,193.0
3199,10550,453.0,458.0,466.0,410.0,357.0,325.0
3200,10556,658.0,721.0,874.0,777.0,688.0,728.0
3201,10559,243.0,216.0,211.0,200.0,207.0,172.0
3202,10560,377.0,172.0,186.0,211.0,25.0,108.0
3203,10564,476.0,533.0,484.0,431.0,447.0,445.0
3204,10567,561.0,573.0,601.0,539.0,529.0,523.0
3205,10569,261.0,379.0,229.0,264.0,307.0,471.0
3206,10572,144.0,144.0,288.0,144.0,144.0,288.0
3207,10573,484.0,497.0,513.0,584.0,471.0,369.0
3208,10575,176.0,200.0,511.0,191.0,212.0,206.0
3209,10578,517.0,626.0,454.0,414.0,504.0,405.0
3210,10581,183.0,206.0,262.0,178.0,187.0,151.0
3211,10582,389.0,308.0,499.0,314.0,243.0,113.0
3212,10583,401.0,465.0,511.0,479.0,446.0,447.0
3213,10588,493.0,589.0,623.0,665.0,772.0,806.0
3214,10591,222.0,336.0,174.0,173.0,77.0,60.0
3215,10592,212.0,414.0,371.0,269.0,374.0,124.0
3216,10595,71.0,408.0,835.0,790.0,807.0,881.0
3217,10598,48.0,48.0,48.0,48.0,48.0,48.0
3218,10600,309.0,711.0,425.0,282.0,657.0,273.0
3219,10607,715.0,716.0,752.0,752.0,752.0,752.0
3220,10609,896.0,914.0,850.0,831.0,849.0,831.0
3221,10610,301.0,368.0,467.0,432.0,394.0,377.0
3222,10616,618.0,753.0,889.0,311.0,344.0,319.0
3223,10619,606.0,675.0,812.0,833.0,742.0,611.0
3224,10621,22.0,16.0,19.0,33.0,45.0,35.0
3225,10622,198.0,152.0,162.0,234.0,255.0,230.0
3226,10623,114.0,104.0,94.0,92.0,46.0,92.0
3227,10628,810.0,875.0,808.0,710.0,697.0,460.0
3228,10631,187.0,255.0,519.0,189.0,193.0,196.0
3229,10632,570.0,588.0,663.0,636.0,559.0,604.0
3230,10635,426.0,827.0,365.0,337.0,727.0,377.0
3231,10638,172.0,224.0,441.0,157.0,186.0,155.0
3232,10644,157.0,359.0,183.0,177.0,354.0,133.0
3233,10647,418.0,885.0,461.0,397.0,395.0,401.0
3234,10649,334.0,268.0,518.0,291.0,293.0,292.0
3235,10650,185.0,235.0,226.0,243.0,114.0,125.0
3236,10654,377.0,480.0,557.0,508.0,485.0,510.0
3237,10656,6.0,15.0,20.0,1.0,7.0,7.0
3238,10657,206.0,186.0,230.0,244.0,233.0,252.0
3239,10660,786.0,789.0,792.0,773.0,756.0,801.0
3240,10666,151.0,172.0,169.0,149.0,142.0,163.0
3241,10667,476.0,499.0,536.0,558.0,541.0,517.0
3242,10672,230.0,240.0,6.0,14.0,129.0,301.0
3243,10673,210.0,237.0,226.0,471.0,205.0,205.0
3244,10675,90.0,101.0,193.0,107.0,146.0,284.0
3245,10681,563.0,650.0,606.0,556.0,630.0,667.0
3246,10683,474.0,486.0,571.0,575.0,540.0,583.0
3247,10685,543.0,510.0,442.0,512.0,316.0,78.0
3248,10688,352.0,482.0,832.0,291.0,417.0,415.0
3249,10692,199.0,270.0,296.0,205.0,254.0,234.0
3250,10693,275.0,285.0,302.0,303.0,326.0,377.0
3251,10695,706.0,629.0,769.0,786.0,669.0,658.0
3252,10698,95.0,99.0,81.0,81.0,68.0,123.0
3253,10713,187.0,242.0,123.0,203.0,179.0,188.0
3254,10720,811.0,935.0,1186.0,1250.0,877.0,569.0
3255,10726,760.0,770.0,686.0,604.0,589.0,625.0
3256,10729,568.0,595.0,547.0,975.0,499.0,438.0
3258,10748,389.0,142.0,419.0,301.0,284.0,481.0
3259,10751,228.0,242.0,315.0,667.0,659.0,675.0
3260,10752,647.0,656.0,339.0,307.0,705.0,336.0
3261,10753,152.0,364.0,389.0,346.0,175.0,290.0
3262,10755,621.0,608.0,576.0,576.0,576.0,576.0
3263,10762,241.0,294.0,344.0,179.0,179.0,234.0
3264,10765,310.0,366.0,342.0,281.0,385.0,320.0
3265,10768,554.0,376.0,343.0,609.0,350.0,682.0
3266,10770,24.0,4.0,13.0,13.0,3.0,11.0
3267,10774,436.0,436.0,436.0,218.0,436.0,436.0
3268,10776,346.0,363.0,230.0,375.0,300.0,368.0
3269,10777,235.0,261.0,297.0,239.0,231.0,219.0
3270,10784,755.0,759.0,824.0,852.0,779.0,749.0
3271,10786,154.0,154.0,179.0,154.0,157.0,166.0
3272,10787,202.0,252.0,326.0,223.0,756.0,436.0
3273,10789,1004.0,1083.0,1155.0,1016.0,900.0,929.0
3274,10790,226.0,235.0,238.0,435.0,174.0,374.0
3276,10797,380.0,470.0,543.0,489.0,458.0,594.0
3277,10799,804.0,798.0,462.0,816.0,678.0,192.0
3278,10800,473.0,525.0,505.0,335.0,340.0,400.0
3279,10806,581.0,431.0,266.0,185.0,76.0,90.0
3280,10807,249.0,485.0,550.0,237.0,474.0,475.0
3281,10809,509.0,501.0,448.0,438.0,440.0,409.0
3282,10810,407.0,359.0,636.0,353.0,208.0,285.0
3283,10814,438.0,650.0,473.0,338.0,422.0,417.0
3284,10817,31.0,16.0,16.0,14.0,16.0,17.0
3285,10821,201.0,289.0,237.0,246.0,262.0,233.0
3286,10828,577.0,362.0,270.0,591.0,350.0,412.0
3287,10859,245.0,329.0,316.0,196.0,232.0,203.0
3288,10864,209.0,240.0,267.0,182.0,198.0,158.0
3289,10867,205.0,254.0,276.0,191.0,245.0,460.0
3290,10869,234.0,250.0,287.0,512.0,483.0,217.0
3291,10871,221.0,253.0,234.0,283.0,616.0,309.0
3292,10872,100.0,64.0,152.0,88.0,176.0,88.0
3293,10873,501.0,245.0,248.0,576.0,284.0,39.0
3294,10878,498.0,290.0,654.0,316.0,666.0,273.0
3295,10882,232.0,323.0,144.0,151.0,131.0,116.0
3296,10885,334.0,450.0,442.0,200.0,200.0,200.0
3297,10888,277.0,356.0,426.0,294.0,237.0,322.0
3298,10891,237.0,276.0,275.0,265.0,278.0,160.0
3299,10892,570.0,687.0,372.0,446.0,238.0,684.0
3300,10893,336.0,319.0,442.0,420.0,410.0,266.0
3301,10895,859.0,1200.0,1314.0,887.0,635.0,596.0
3302,10901,2.0,249.0,436.0,874.0,818.0,780.0
3303,10902,855.0,440.0,540.0,980.0,838.0,481.0
3304,10908,213.0,214.0,190.0,199.0,179.0,179.0
3305,10911,335.0,234.0,234.0,193.0,477.0,250.0
3306,10912,133.0,152.0,171.0,302.0,177.0,125.0
3307,10915,504.0,541.0,594.0,562.0,536.0,533.0
3308,10918,348.0,429.0,453.0,402.0,402.0,404.0
3310,10927,712.0,338.0,673.0,608.0,596.0,648.0
3312,10930,11.0,6.0,10.0,32.0,49.0,24.0
3313,10934,334.0,334.0,334.0,334.0,334.0,334.0
3314,10939,267.0,567.0,221.0,398.0,276.0,237.0
3315,10942,472.0,544.0,270.0,131.0,130.0,178.0
3316,10948,104.0,104.0,197.0,104.0,104.0,104.0
3318,10953,105.0,86.0,44.0,43.0,71.0,50.0
3319,10958,204.0,263.0,462.0,182.0,199.0,167.0
3320,10961,18.0,18.0,16.0,16.0,17.0,16.0
3321,10962,922.0,1176.0,1233.0,725.0,163.0,316.0
3322,10963,694.0,720.0,1413.0,527.0,1061.0,1093.0
3323,10965,278.0,292.0,349.0,371.0,362.0,812.0
3324,10970,595.0,548.0,510.0,1037.0,1048.0,484.0
3325,10976,430.0,953.0,479.0,349.0,462.0,540.0
3326,10977,239.0,559.0,300.0,253.0,30.0,22.0
3327,10979,946.0,819.0,845.0,1014.0,1149.0,514.0
3328,10980,264.0,410.0,320.0,212.0,237.0,208.0
3329,10984,364.0,435.0,324.0,274.0,326.0,630.0
3330,10986,232.0,296.0,231.0,278.0,309.0,287.0
3331,10987,178.0,165.0,176.0,155.0,174.0,156.0
3332,10994,395.0,480.0,500.0,440.0,408.0,412.0
3333,10997,295.0,690.0,310.0,175.0,191.0,157.0
3334,10999,1183.0,543.0,1057.0,1099.0,1197.0,905.0
3335,11000,425.0,457.0,499.0,467.0,424.0,424.0
3336,11004,65.0,167.0,215.0,172.0,141.0,138.0
3337,11006,293.0,279.0,307.0,649.0,648.0,615.0
3338,11009,504.0,504.0,252.0,504.0,504.0,504.0
3340,11016,305.0,140.0,138.0,236.0,73.0,59.0
3341,11019,230.0,319.0,233.0,219.0,470.0,278.0
3342,11022,174.0,169.0,165.0,155.0,135.0,131.0
3343,11023,234.0,226.0,240.0,233.0,464.0,864.0
3344,11025,106.0,106.0,100.0,200.0,276.0,325.0
3345,11031,243.0,309.0,275.0,259.0,343.0,357.0
3346,11032,172.0,191.0,173.0,155.0,170.0,138.0
3347,11033,961.0,1494.0,1683.0,1134.0,864.0,909.0
3348,11038,532.0,304.0,302.0,199.0,168.0,414.0
3349,11044,123.0,126.0,283.0,376.0,126.0,191.0
3350,11054,133.0,432.0,563.0,264.0,542.0,543.0
3351,11056,30.0,35.0,41.0,36.0,29.0,29.0
3352,11059,635.0,277.0,149.0,212.0,212.0,212.0
3353,11060,1540.0,1989.0,3601.0,1774.0,1695.0,1471.0
3354,11064,169.0,172.0,172.0,172.0,86.0,258.0
3355,11066,95.0,117.0,125.0,89.0,124.0,125.0
3357,11071,358.0,304.0,329.0,335.0,681.0,276.0
3358,11072,384.0,436.0,200.0,199.0,430.0,212.0
3359,11075,633.0,738.0,720.0,609.0,545.0,537.0
3360,11078,429.0,567.0,522.0,399.0,474.0,496.0
3362,11082,33.0,35.0,44.0,40.0,8.0,9.0
3363,11083,262.0,326.0,324.0,490.0,224.0,232.0
3364,11085,869.0,334.0,624.0,491.0,185.0,97.0
3365,11093,285.0,284.0,148.0,286.0,148.0,124.0
3366,11095,237.0,478.0,171.0,206.0,192.0,185.0
3367,11098,169.0,242.0,100.0,90.0,90.0,185.0
3368,11104,324.0,359.0,402.0,431.0,477.0,446.0
3369,11106,204.0,369.0,718.0,807.0,238.0,96.0
3370,11107,133.0,163.0,327.0,153.0,307.0,269.0
3371,11109,340.0,339.0,387.0,159.0,320.0,332.0
3372,11114,589.0,643.0,687.0,648.0,493.0,412.0
3373,11117,437.0,470.0,402.0,400.0,526.0,551.0
3374,11119,386.0,771.0,691.0,629.0,675.0,302.0
3375,11121,154.0,159.0,251.0,204.0,200.0,165.0
3376,11122,71.0,56.0,64.0,49.0,77.0,54.0
