consumer_num,connected_load(W),billed_units,bill_month
4477,9000,765,201609
4477,9000,672,201611
4484,400,204,201602
4484,400,0,201603
4484,400,494,201604
4484,400,283,201606
4484,400,178,201608
4484,400,200,201610
4484,400,420,201612
4499,950,40,201601
4499,950,21,201603
4499,950,97,201605
4499,950,42,201607
4499,950,35,201609
4499,950,31,201611
4511,3960,167,201601
4511,3960,518,201603
4511,3960,0,201604
4511,3960,529,201605
4511,3960,278,201607
4511,3960,329,201609
4511,3960,319,201611
4539,150,436,201601
4539,150,0,201602
4539,150,865,201603
4539,150,436,201605
4539,150,872,201607
4539,150,436,201609
4539,150,872,201611
4548,1000,155,201601
4548,1000,181,201603
4548,1000,594,201605
4548,1000,176,201607
4548,1000,217,201609
4548,1000,108,201611
4553,150,0,201601
4565,150,916,201601
4565,150,954,201603
4565,150,1061,201605
4565,150,1016,201607
4565,150,920,201609
4565,150,925,201611
4570,150,272,201601
4570,150,287,201603
4570,150,362,201605
4570,150,239,201607
4570,150,258,201609
4570,150,262,201611
4586,16990,288,201601
4586,16990,311,201603
4586,16990,633,201605
4586,16990,421,201607
4586,16990,425,201609
4586,16990,316,201611
4597,150,377,201601
4597,150,742,201603
4597,150,885,201605
4597,150,792,201607
4597,150,234,201609
4597,150,474,201611
4605,150,133,201601
4605,150,259,201603
4605,150,207,201605
4605,150,139,201607
4605,150,139,201609
4605,150,170,201611
4626,1290,567,201601
4626,1290,683,201603
4626,1290,837,201605
4626,1290,710,201607
4626,1290,335,201609
4626,1290,268,201611
4637,4900,298,201601
4637,4900,320,201603
4637,4900,396,201605
4637,4900,371,201607
4637,4900,298,201609
4637,4900,238,201611
4641,150,971,201601
4641,150,1078,201603
4641,150,1125,201605
4641,150,930,201607
4641,150,1005,201609
4641,150,854,201611
4652,4500,432,201601
4652,4500,432,201603
4652,4500,436,201605
4652,4500,430,201607
4652,4500,475,201609
4652,4500,393,201611
4668,150,229,201601
4668,150,240,201603
4668,150,401,201605
4668,150,275,201607
4668,150,291,201609
4668,150,318,201611
4674,150,258,201601
4674,150,304,201603
4674,150,284,201605
4674,150,274,201607
4674,150,328,201609
4674,150,244,201611
4690,800,52,201601
4690,800,52,201603
4690,800,52,201605
4690,800,52,201607
4690,800,52,201609
4690,800,52,201611
4690,800,0,201612
4700,150,860,201601
4700,150,867,201603
4700,150,0,201604
4700,150,841,201605
4700,150,907,201607
4700,150,0,201608
4700,150,1012,201609
4700,150,0,201610
4700,150,924,201611
4700,150,0,201612
4716,4095,258,201601
4716,4095,315,201603
4716,4095,299,201605
4716,4095,290,201607
4716,4095,323,201609
4716,4095,353,201611
4723,150,752,201601
4723,150,0,201602
4723,150,837,201603
4723,150,0,201604
4723,150,900,201605
4723,150,841,201607
4723,150,0,201608
4723,150,820,201609
4723,150,739,201611
4738,4790,740,201601
4738,4790,0,201602
4738,4790,1115,201603
4738,4790,1176,201605
4738,4790,1002,201607
4738,4790,0,201608
4738,4790,780,201609
4738,4790,341,201611
4749,850,178,201601
4749,850,253,201603
4749,850,0,201604
4749,850,280,201605
4749,850,0,201606
4749,850,208,201607
4749,850,263,201609
4749,850,215,201611
4754,150,242,201601
4754,150,245,201603
4754,150,0,201604
4754,150,240,201605
4754,150,79,201607
4754,150,78,201609
4754,150,173,201611
4767,150,749,201601
4767,150,0,201602
4767,150,866,201603
4767,150,0,201604
4767,150,977,201605
4767,150,0,201606
4767,150,911,201607
4767,150,813,201609
4767,150,0,201610
4767,150,827,201611
4767,150,0,201612
4772,150,551,201601
4772,150,0,201602
4772,150,727,201603
4772,150,0,201604
4772,150,713,201605
4772,150,198,201607
4772,150,0,201608
4772,150,450,201609
4772,150,235,201611
4772,150,0,201612
4808,600,132,201601
4808,600,77,201603
4808,600,106,201605
4808,600,58,201607
4808,600,0,201608
4808,600,77,201609
4808,600,0,201610
4808,600,54,201611
4812,2611,605,201601
4812,2611,0,201602
4812,2611,432,201603
4812,2611,754,201605
4812,2611,0,201606
4812,2611,323,201607
4812,2611,429,201609
4812,2611,334,201611
4829,4000,1330,201601
4829,4000,650,201603
4829,4000,678,201605
4829,4000,746,201607
4829,4000,0,201608
4829,4000,647,201609
4829,4000,598,201611
4830,600,484,201601
4830,600,0,201602
4830,600,1109,201603
4830,600,1262,201605
4830,600,1024,201607
4830,600,890,201609
4830,600,972,201611
4843,3313,277,201601
4843,3313,287,201603
4843,3313,358,201605
4843,3313,292,201607
4843,3313,269,201609
4843,3313,240,201611
4855,4193,212,201601
4855,4193,233,201603
4855,4193,506,201605
4855,4193,558,201607
4855,4193,242,201609
4855,4193,0,201610
4855,4193,471,201611
4861,600,466,201601
4861,600,0,201602
4861,600,895,201603
4861,600,360,201605
4861,600,430,201607
4861,600,0,201608
4861,600,866,201609
4861,600,375,201611
4861,600,0,201612
4876,400,289,201601
4876,400,326,201603
4876,400,318,201605
4876,400,244,201607
4876,400,0,201608
4876,400,283,201609
4876,400,367,201611
4887,600,532,201601
4887,600,308,201603
4887,600,609,201605
4887,600,0,201606
4887,600,518,201607
4887,600,0,201608
4887,600,416,201609
4887,600,0,201610
4887,600,441,201611
4887,600,0,201612
4894,4500,596,201601
4894,4500,596,201603
4894,4500,596,201605
4894,4500,0,201606
4894,4500,1192,201607
4894,4500,0,201608
4894,4500,1192,201609
4894,4500,1181,201611
4906,12176,729,201601
4906,12176,659,201602
4906,12176,698,201603
4906,12176,641,201604
4906,12176,690,201605
4906,12176,655,201606
4906,12176,635,201607
4906,12176,662,201608
4906,12176,687,201609
4906,12176,594,201610
4906,12176,629,201611
4906,12176,563,201612
4917,600,231,201601
4917,600,70,201603
4917,600,149,201605
4917,600,0,201606
4917,600,154,201607
4917,600,114,201609
4917,600,260,201611
4917,600,0,201612
4925,250,2,201601
4925,250,1,201603
4925,250,0,201605
4925,250,1,201607
4925,250,0,201609
4925,250,1,201611
4933,2800,458,201601
4933,2800,570,201603
4933,2800,0,201604
4933,2800,1552,201605
4933,2800,1419,201607
4933,2800,0,201608
4933,2800,956,201609
4933,2800,1042,201611
4959,5950,428,201601
4959,5950,530,201603
4959,5950,561,201605
4959,5950,0,201606
4959,5950,584,201607
4959,5950,643,201609
4959,5950,581,201611
4978,2000,541,201601
4978,2000,686,201603
4978,2000,799,201605
4978,2000,739,201607
4978,2000,0,201608
4978,2000,690,201609
4978,2000,0,201610
4978,2000,707,201611
4978,2000,0,201612
4982,300,0,201608
4991,600,249,201601
4991,600,287,201603
4991,600,342,201605
4991,600,283,201607
4991,600,322,201609
4991,600,272,201611
5006,1000,786,201601
5006,1000,875,201603
5006,1000,0,201604
5006,1000,1025,201605
5006,1000,950,201607
5006,1000,818,201609
5006,1000,808,201611
5017,450,0,201601
5017,450,0,201602
5017,450,0,201603
5017,450,0,201605
5017,450,0,201606
5017,450,0,201607
5017,450,0,201609
5017,450,0,201611
5025,1000,86,201601
5025,1000,80,201603
5025,1000,65,201605
5025,1000,0,201606
5025,1000,70,201607
5025,1000,41,201609
5025,1000,0,201610
5025,1000,79,201611
5025,1000,0,201612
5033,300,397,201601
5033,300,454,201603
5033,300,0,201604
5033,300,576,201605
5033,300,547,201607
5033,300,445,201609
5033,300,435,201611
5033,300,0,201612
5040,5000,637,201601
5040,5000,549,201603
5040,5000,742,201605
5040,5000,345,201607
5040,5000,606,201609
5040,5000,323,201611
5059,250,355,201601
5059,250,430,201603
5059,250,265,201605
5059,250,0,201606
5059,250,510,201607
5059,250,0,201608
5059,250,560,201609
5059,250,537,201611
5059,250,0,201612
5064,600,206,201601
5064,600,243,201603
5064,600,289,201605
5064,600,224,201607
5064,600,230,201609
5064,600,218,201611
5078,4000,404,201601
5078,4000,434,201603
5078,4000,432,201605
5078,4000,219,201607
5078,4000,239,201609
5078,4000,202,201611
5082,600,565,201601
5082,600,0,201602
5082,600,617,201603
5082,600,0,201604
5082,600,687,201605
5082,600,0,201606
5082,600,639,201607
5082,600,565,201609
5082,600,551,201611
5091,4500,608,201601
5091,4500,1247,201603
5091,4500,1381,201605
5091,4500,1350,201607
5091,4500,561,201609
5091,4500,0,201610
5091,4500,1050,201611
5091,4500,0,201612
5109,4000,15,201601
5109,4000,0,201602
5109,4000,75,201603
5109,4000,0,201604
5109,4000,92,201605
5109,4000,0,201606
5109,4000,33,201607
5109,4000,70,201609
5109,4000,503,201611
5110,150,158,201601
5110,150,188,201603
5110,150,202,201605
5110,150,122,201607
5110,150,143,201609
5110,150,289,201611
5132,150,459,201601
5132,150,498,201603
5132,150,0,201604
5132,150,577,201605
5132,150,539,201607
5132,150,0,201608
5132,150,475,201609
5132,150,476,201611
5144,150,278,201601
5144,150,343,201603
5144,150,349,201605
5144,150,235,201607
5144,150,0,201608
5144,150,218,201609
5144,150,180,201611
5157,4563,440,201601
5157,4563,365,201603
5157,4563,0,201604
5157,4563,813,201605
5157,4563,301,201607
5157,4563,621,201609
5157,4563,619,201611
5157,4563,0,201612
5166,150,170,201601
5166,150,208,201603
5166,150,281,201605
5166,150,127,201607
5166,150,150,201609
5166,150,166,201611
5171,150,10,201511
5171,150,178,201601
5171,150,0,201602
5171,150,520,201603
5171,150,0,201604
5171,150,755,201605
5171,150,329,201607
5171,150,405,201609
5171,150,11,201610
5171,150,0,201611
5185,1000,375,201601
5185,1000,413,201603
5185,1000,455,201605
5185,1000,415,201607
5185,1000,0,201608
5185,1000,402,201609
5185,1000,0,201610
5185,1000,421,201611
5208,150,424,201601
5208,150,462,201603
5208,150,0,201604
5208,150,526,201605
5208,150,212,201607
5208,150,428,201609
5208,150,176,201611
5212,150,289,201601
5212,150,0,201602
5212,150,595,201603
5212,150,391,201605
5212,150,328,201607
5212,150,394,201609
5212,150,300,201611
5212,150,0,201612
5229,150,434,201601
5229,150,825,201603
5229,150,0,201604
5229,150,434,201605
5229,150,868,201607
5229,150,0,201608
5229,150,864,201609
5229,150,445,201611
5230,150,242,201601
5230,150,242,201603
5230,150,242,201605
5230,150,242,201607
5230,150,0,201608
5230,150,484,201609
5230,150,242,201611
5243,150,211,201601
5243,150,253,201603
5243,150,284,201605
5243,150,279,201607
5243,150,308,201609
5243,150,255,201611
5255,150,707,201601
5255,150,816,201603
5255,150,0,201604
5255,150,843,201605
5255,150,361,201607
5255,150,899,201609
5255,150,409,201611
5255,150,0,201612
5261,150,299,201601
5261,150,216,201603
5261,150,416,201605
5261,150,0,201606
5261,150,390,201607
5261,150,227,201609
5261,150,138,201611
5276,1000,240,201601
5276,1000,70,201603
5276,1000,0,201604
5276,1000,70,201605
5276,1000,238,201607
5276,1000,109,201609
5276,1000,109,201611
5287,150,241,201601
5287,150,0,201602
5287,150,265,201603
5287,150,0,201604
5287,150,255,201605
5287,150,0,201606
5287,150,258,201607
5287,150,0,201608
5287,150,262,201609
5287,150,0,201610
5287,150,239,201611
5287,150,0,201612
5300,150,135,201601
5300,150,211,201603
5300,150,70,201605
5300,150,91,201607
5300,150,119,201609
5300,150,0,201610
5300,150,168,201611
5316,150,508,201601
5316,150,0,201602
5316,150,353,201603
5316,150,188,201605
5316,150,284,201607
5316,150,372,201609
5316,150,334,201611
5323,150,539,201601
5323,150,496,201603
5323,150,0,201604
5323,150,991,201605
5323,150,446,201607
5323,150,534,201609
5323,150,508,201611
5323,150,0,201612
5338,150,351,201601
5338,150,776,201603
5338,150,0,201604
5338,150,912,201605
5338,150,846,201607
5338,150,761,201609
5338,150,673,201611
5349,150,175,201601
5349,150,213,201603
5349,150,237,201605
5349,150,158,201607
5349,150,163,201609
5349,150,123,201611
5354,150,0,201601
5354,150,0,201603
5354,150,0,201605
5354,150,0,201607
5354,150,0,201609
5354,150,0,201611
5367,7235,152,201601
5367,7235,0,201602
5367,7235,368,201603
5367,7235,0,201604
5367,7235,452,201605
5367,7235,212,201607
5367,7235,196,201609
5367,7235,360,201611
5372,150,55,201601
5372,150,49,201603
5372,150,49,201605
5372,150,38,201607
5372,150,58,201609
5372,150,50,201611
5381,4666,344,201601
5381,4666,0,201602
5381,4666,447,201603
5381,4666,480,201605
5381,4666,359,201607
5381,4666,408,201609
5381,4666,492,201611
5395,150,104,201601
5395,150,150,201603
5395,150,184,201605
5395,150,136,201607
5395,150,151,201609
5395,150,131,201611
5401,150,193,201601
5401,150,236,201603
5401,150,301,201605
5401,150,252,201607
5401,150,193,201609
5401,150,215,201611
5415,300,232,201601
5415,300,258,201603
5415,300,217,201605
5415,300,140,201607
5415,300,234,201609
5415,300,233,201611
5427,2555,251,201601
5427,2555,0,201602
5427,2555,586,201603
5427,2555,736,201605
5427,2555,694,201607
5427,2555,534,201609
5427,2555,0,201610
5427,2555,38,201611
5434,600,251,201601
5434,600,400,201603
5434,600,314,201605
5434,600,621,201607
5434,600,370,201609
5434,600,255,201611
5442,250,261,201601
5442,250,290,201603
5442,250,336,201605
5442,250,274,201607
5442,250,283,201609
5442,250,205,201611
5463,1000,164,201601
5463,1000,307,201603
5463,1000,58,201605
5463,1000,153,201607
5463,1000,158,201609
5463,1000,184,201611
5479,1100,353,201601
5479,1100,0,201602
5479,1100,17,201603
5479,1100,0,201605
5479,1100,17,201607
5479,1100,8,201609
5479,1100,8,201611
5480,900,286,201601
5480,900,286,201603
5480,900,0,201604
5480,900,286,201605
5480,900,286,201607
5480,900,286,201609
5480,900,286,201611
5496,600,370,201601
5496,600,400,201603
5496,600,0,201604
5496,600,430,201605
5496,600,0,201606
5496,600,374,201607
5496,600,422,201609
5496,600,345,201611
5503,380,17,201601
5503,380,5,201603
5503,380,5,201605
5503,380,4,201607
5503,380,6,201609
5503,380,6,201611
5518,250,246,201601
5518,250,0,201602
5518,250,566,201603
5518,250,0,201604
5518,250,626,201605
5518,250,511,201607
5518,250,460,201609
5518,250,0,201610
5518,250,533,201611
5520,2140,166,201601
5520,2140,210,201603
5520,2140,0,201604
5520,2140,235,201605
5520,2140,0,201606
5520,2140,253,201607
5520,2140,0,201608
5520,2140,372,201609
5520,2140,530,201611
5520,2140,0,201612
5536,350,181,201601
5536,350,0,201602
5536,350,152,201603
5536,350,0,201604
5536,350,314,201605
5536,350,92,201607
5536,350,111,201609
5536,350,246,201611
5562,4500,1262,201601
5562,4500,1292,201603
5562,4500,0,201604
5562,4500,1957,201605
5562,4500,1960,201607
5562,4500,1558,201609
5562,4500,0,201610
5562,4500,1570,201611
5577,250,623,201601
5577,250,327,201603
5577,250,0,201604
5577,250,435,201605
5577,250,0,201606
5577,250,109,201607
5577,250,12,201609
5577,250,14,201611
5577,250,0,201612
5584,2000,214,201601
5584,2000,0,201602
5584,2000,208,201603
5584,2000,0,201604
5584,2000,206,201605
5584,2000,198,201607
5584,2000,45,201609
5584,2000,23,201611
5599,650,247,201601
5599,650,284,201603
5599,650,335,201605
5599,650,263,201607
5599,650,266,201609
5599,650,238,201611
5602,750,282,201601
5602,750,255,201603
5602,750,268,201605
5602,750,423,201607
5602,750,313,201609
5602,750,613,201611
5611,205,480,201601
5611,205,575,201603
5611,205,1297,201605
5611,205,520,201607
5611,205,1052,201609
5611,205,0,201610
5611,205,1024,201611
5624,652,295,201601
5624,652,473,201603
5624,652,230,201605
5624,652,157,201607
5624,652,165,201609
5624,652,129,201611
5639,3935,288,201601
5639,3935,302,201603
5639,3935,270,201605
5639,3935,269,201607
5639,3935,248,201609
5639,3935,262,201611
5648,4500,487,201601
5648,4500,690,201603
5648,4500,1114,201605
5648,4500,460,201607
5648,4500,474,201609
5648,4500,460,201611
5653,1000,92,201601
5653,1000,128,201603
5653,1000,268,201605
5653,1000,299,201607
5653,1000,159,201609
5653,1000,0,201610
5653,1000,326,201611
5665,6000,1018,201601
5665,6000,534,201603
5665,6000,522,201605
5665,6000,546,201607
5665,6000,556,201609
5665,6000,491,201611
5670,14620,2094,201601
5670,14620,1054,201602
5670,14620,1583,201603
5670,14620,1528,201604
5670,14620,3530,201605
5670,14620,1860,201606
5670,14620,3464,201607
5670,14620,3662,201608
5670,14620,2368,201609
5670,14620,1568,201610
5670,14620,3005,201611
5670,14620,1787,201612
5697,1600,138,201601
5697,1600,117,201603
5697,1600,69,201605
5697,1600,56,201607
5697,1600,67,201609
5697,1600,67,201611
5697,1600,0,201612
5707,1000,236,201601
5707,1000,100,201603
5707,1000,212,201605
5707,1000,0,201606
5707,1000,224,201607
5707,1000,224,201609
5707,1000,0,201610
5707,1000,224,201611
5721,2000,455,201601
5721,2000,438,201603
5721,2000,426,201605
5721,2000,426,201607
5721,2000,847,201609
5721,2000,809,201611
5746,150,136,201601
5746,150,130,201603
5746,150,419,201605
5746,150,490,201607
5746,150,616,201609
5746,150,560,201611
5750,3500,47,201601
5750,3500,34,201603
5750,3500,33,201605
5750,3500,112,201607
5750,3500,47,201609
5750,3500,38,201611
5750,3500,0,201612
5769,600,0,201607
5773,886,84,201601
5773,886,119,201603
5773,886,102,201605
5773,886,141,201607
5773,886,68,201609
5773,886,167,201611
5788,250,131,201601
5788,250,114,201603
5788,250,0,201604
5788,250,262,201605
5788,250,70,201607
5788,250,128,201609
5788,250,0,201610
5788,250,234,201611
5805,250,238,201601
5805,250,342,201603
5805,250,289,201605
5805,250,361,201607
5805,250,251,201609
5805,250,229,201611
5813,250,0,201601
5813,250,0,201603
5813,250,0,201605
5813,250,0,201607
5813,250,0,201609
5813,250,0,201611
5837,250,165,201601
5837,250,176,201603
5837,250,190,201605
5837,250,179,201607
5837,250,199,201609
5837,250,176,201611
5841,3000,81,201601
5841,3000,574,201603
5841,3000,655,201605
5841,3000,2295,201607
5841,3000,2997,201609
5841,3000,363,201611
5852,350,200,201601
5852,350,0,201602
5852,350,286,201603
5852,350,273,201605
5852,350,220,201607
5852,350,0,201608
5852,350,465,201609
5852,350,0,201610
5852,350,434,201611
5868,10000,966,201601
5868,10000,1932,201603
5868,10000,966,201605
5868,10000,966,201607
5868,10000,0,201608
5868,10000,1653,201609
5868,10000,485,201611
5874,4650,932,201601
5874,4650,1019,201603
5874,4650,0,201604
5874,4650,1142,201605
5874,4650,1087,201607
5874,4650,0,201608
5874,4650,1101,201609
5874,4650,1056,201611
5874,4650,0,201612
5889,600,428,201601
5889,600,582,201603
5889,600,0,201604
5889,600,1354,201605
5889,600,435,201607
5889,600,548,201609
5889,600,320,201611
5890,250,730,201601
5890,250,1567,201603
5890,250,0,201604
5890,250,1869,201605
5890,250,1842,201607
5890,250,1589,201609
5890,250,1449,201611
5919,19938,2398,201601
5919,19938,2464,201602
5919,19938,2359,201603
5919,19938,2438,201604
5919,19938,2049,201605
5919,19938,1412,201606
5919,19938,1915,201607
5919,19938,2129,201608
5919,19938,2615,201609
5919,19938,1720,201610
5919,19938,2346,201611
5919,19938,2174,201612
5922,3000,328,201601
5922,3000,1051,201603
5922,3000,1209,201605
5922,3000,520,201607
5922,3000,496,201609
5922,3000,500,201611
5931,600,9,201601
5931,600,125,201603
5931,600,235,201605
5931,600,210,201607
5931,600,191,201609
5931,600,200,201611
5947,8126,639,201601
5947,8126,1799,201603
5947,8126,1518,201605
5947,8126,1477,201607
5947,8126,1162,201609
5947,8126,0,201610
5947,8126,1098,201611
5947,8126,0,201612
5956,650,555,201601
